Site_ID,YearMonth,Month,Monthly_CBI,Monthly_Intercept,Monthly_R2,Monthly_n_hours,Monthly_CBI_flag,Extreme_Hours,Total_Hours,Extreme_Ratio,Is_Extreme_Month_0p30
95332238,2025-04,4,0.8994442217625925,1.0578446977783358,0.865321823884446,720,ok,0,720,0.0,0
95332238,2025-05,5,0.771319285003633,4.46307683520649,0.8067660075927677,744,ok,0,744,0.0,0
95332238,2025-06,6,0.7196199281483714,6.151321519502456,0.7785098000578441,720,ok,24,720,0.03333333333333333,0
95332238,2025-07,7,0.6419032798330307,8.270440274213271,0.8039918041787013,744,ok,0,744,0.0,0
95332238,2025-08,8,0.6980923660647093,7.035885302426426,0.7352126601971206,744,ok,0,744,0.0,0
95332238,2025-09,9,0.8410288460348726,3.6788385946463116,0.8052402767696357,720,ok,0,720,0.0,0
95332238,2025-10,10,0.9046205695187798,1.1772970484136387,0.905393136207773,744,ok,0,744,0.0,0
95332238,2025-11,11,0.9271523161048421,-0.26366664595500744,0.9102249833082796,720,ok,0,720,0.0,0
95332238,2025-12,12,0.8908841773923906,0.19439222647068632,0.8743899480594014,736,ok,0,736,0.0,0
95332239,2025-01,1,0.5669111561813533,3.860029563583118,0.6459811710401594,288,ok,0,288,0.0,0
95332239,2025-02,2,0.6632592166516076,2.7826817054321147,0.7813985702760163,672,ok,0,672,0.0,0
95332239,2025-03,3,0.7767388364389646,2.3066380966611657,0.8960738758234097,744,ok,0,744,0.0,0
95332239,2025-04,4,0.6719840312668864,4.634177979506179,0.7618606179268708,720,ok,0,720,0.0,0
95332239,2025-05,5,0.5694403997278029,8.220313855847387,0.7211235614433447,744,ok,0,744,0.0,0
95332239,2025-06,6,0.601195120880335,8.529547626535763,0.7350114348766776,720,ok,24,720,0.03333333333333333,0
95332239,2025-07,7,0.46004866599827277,12.654589907584318,0.7438785632276188,744,ok,0,744,0.0,0
95332239,2025-08,8,0.47181895708457083,12.281876027093828,0.6555197723151474,744,ok,0,744,0.0,0
95332239,2025-09,9,0.4120963640812453,13.675391566829818,0.6270030227144845,720,ok,0,720,0.0,0
95332239,2025-10,10,0.7173322963870432,5.258737155963722,0.8512816871214812,744,ok,0,744,0.0,0
95332239,2025-11,11,0.6717800566768477,3.6514438791435673,0.7741301399056439,720,ok,0,720,0.0,0
95332239,2025-12,12,0.5684329648700959,4.103111890329758,0.6896638020881212,736,ok,0,736,0.0,0
95332240,2025-01,1,0.8199282373713028,0.10648040140720738,0.8554041668275129,288,ok,0,288,0.0,0
95332240,2025-02,2,0.7704977032847737,1.4152461601683655,0.821883966397518,672,ok,0,672,0.0,0
95332240,2025-03,3,0.9122983209666066,0.07367776180475794,0.9255061538929887,744,ok,0,744,0.0,0
95332240,2025-04,4,1.0045845514289402,-1.7132442417244924,0.8872156996553241,720,ok,0,720,0.0,0
95332240,2025-05,5,0.9003471589588532,1.1076800069137036,0.8235737223321812,744,ok,0,744,0.0,0
95332240,2025-06,6,0.8313173326677672,2.7835505589322658,0.8261463884994575,720,ok,0,720,0.0,0
95332240,2025-07,7,0.696734848259077,6.68361394089348,0.7797625966611524,744,ok,0,744,0.0,0
95332240,2025-08,8,0.8353960164874392,2.607649217893698,0.8264221146653153,744,ok,0,744,0.0,0
95332240,2025-09,9,0.7346257733401492,4.890956320589456,0.8183410760226466,720,ok,0,720,0.0,0
95332240,2025-10,10,0.7651093848487913,3.468517917618474,0.9476301667994854,744,ok,0,744,0.0,0
95332240,2025-11,11,0.9261098523214014,-0.7731678199636871,0.8611606599027708,720,ok,0,720,0.0,0
95332240,2025-12,12,0.8287758784255062,-0.11874577806906217,0.8429278328126996,736,ok,0,736,0.0,0
95332242,2025-01,1,0.7803895534599893,0.4891365996616468,0.8231157898536362,288,ok,0,288,0.0,0
95332242,2025-02,2,0.7622410068500687,1.6781707264474006,0.8645706203106174,672,ok,0,672,0.0,0
95332242,2025-03,3,0.8037390231276296,1.4688878677001718,0.9268838814911096,744,ok,0,744,0.0,0
95332242,2025-04,4,0.9645241524191288,-0.17336428973159634,0.9156837614160627,720,ok,0,720,0.0,0
95332242,2025-05,5,0.7952839607794907,3.0107291831116694,0.8264354279457596,744,ok,0,744,0.0,0
95332242,2025-06,6,0.6878189786282856,6.068161494787546,0.7349868309341228,720,ok,0,720,0.0,0
95332242,2025-07,7,0.6198078401304647,8.670952739023832,0.7576977762513086,744,ok,0,744,0.0,0
95332242,2025-08,8,0.59035325042153,8.612958970081019,0.7877016239147555,744,ok,0,744,0.0,0
95332242,2025-09,9,0.5571038968038448,9.477043886139896,0.8022272535779513,720,ok,72,720,0.1,0
95332242,2025-10,10,0.6952694263993096,4.920367841970485,0.9382277335138072,744,ok,0,744,0.0,0
95332242,2025-11,11,0.8811179790650137,0.22934937399890387,0.8027713494445027,720,ok,0,720,0.0,0
95332242,2025-12,12,0.7141222267761687,1.1812288198660266,0.7783767053795733,736,ok,0,736,0.0,0
95332243,2025-01,1,0.6881789319448797,0.2638608380148266,0.7095533584631344,288,ok,0,288,0.0,0
95332243,2025-02,2,0.6770196671024306,2.8044192223498916,0.7394040202702319,672,ok,0,672,0.0,0
95332243,2025-03,3,0.6466797291262213,3.3767850842360314,0.8678946127956579,744,ok,0,744,0.0,0
95332243,2025-04,4,0.7764169600459607,2.285237269274875,0.8232691501077054,720,ok,0,720,0.0,0
95332243,2025-05,5,0.6489309296809679,5.915462279118069,0.6719498282627722,744,ok,0,744,0.0,0
95332243,2025-06,6,0.5804410267814589,8.607996751311537,0.6664165173570349,720,ok,0,720,0.0,0
95332243,2025-07,7,0.47770769649281364,12.449643543380038,0.6691028189963817,744,ok,0,744,0.0,0
95332243,2025-08,8,0.5289605240596348,10.533267190784747,0.7398663292541926,744,ok,24,744,0.03225806451612903,0
95332243,2025-09,9,0.4624024528007337,12.075871179264624,0.7101463547329723,720,ok,24,720,0.03333333333333333,0
95332243,2025-10,10,0.6188957454522807,7.040127692084507,0.9119526279629544,744,ok,0,744,0.0,0
95332243,2025-11,11,0.8643006767032599,0.7569009727112856,0.7337226163947159,720,ok,0,720,0.0,0
95332243,2025-12,12,0.7008336587739266,1.4134003507605533,0.7241996597322427,736,ok,0,736,0.0,0
95332244,2025-01,1,0.6579070334036033,0.7688636560639726,0.8311525514553767,288,ok,0,288,0.0,0
95332244,2025-02,2,0.7232691033668303,1.453587770456652,0.8718187608081255,672,ok,24,672,0.03571428571428571,0
95332244,2025-03,3,0.746777060716556,1.621423412901068,0.8362785501271001,744,ok,0,744,0.0,0
95332244,2025-04,4,0.8275399777824386,0.46995979975493896,0.7941166439445915,720,ok,240,720,0.3333333333333333,1
95332244,2025-05,5,0.6800993145447038,4.670322374627817,0.7062607177998569,744,ok,0,744,0.0,0
95332244,2025-06,6,0.5275063564034541,8.52551377599466,0.7897206559909336,720,ok,48,720,0.06666666666666667,0
95332244,2025-07,7,0.4239338778939071,12.055545554544736,0.6174408058478331,744,ok,24,744,0.03225806451612903,0
95332244,2025-08,8,0.46141499399367997,10.826430844403095,0.7051168429357306,744,ok,0,744,0.0,0
95332244,2025-09,9,0.4050994721421716,12.379804097227545,0.6921292309140648,720,ok,0,720,0.0,0
95332244,2025-10,10,0.581731121373205,6.2282226750592375,0.9253605640200848,744,ok,0,744,0.0,0
95332244,2025-11,11,0.7490436798292275,1.5965938103542712,0.7561509962998593,720,ok,0,720,0.0,0
95332244,2025-12,12,0.5938246990612921,2.1876230737892346,0.7687690949444328,736,ok,0,736,0.0,0
