Site_ID,YearMonth,Month,SPI_Status,CBI,Intercept,R2,p_slope,n_hours,Macro_SD,Macro_Range,Macro_Min,Macro_Max,Micro_Mean,Macro_Mean,Site_Has_Extreme_In_Year,Pass_Min_Hours,Pass_Macro_SD,Pass_CBI_Filter,CBI_flag
95332219,2025-03,3,Normal,0.9880423893846708,1.287756631325264,0.9561742807079361,5.443518303729757e-131,192,7.889013959784393,24.656219959259033,5.147912502288818,29.80413246154785,16.321207682291668,15.2153907691439,True,True,True,True,ok
95332219,2025-04,4,Extreme,,,,,48,4.330626318335733,14.324996948242186,10.14206886291504,24.467065811157227,17.6591796875,17.44751199086507,True,False,True,False,insufficient_hours_lt_72
95332219,2025-04,4,Normal,0.8589013293683732,2.012505246135335,0.886144446862139,1.3854794354305957e-91,192,4.404784594359112,20.522263050079346,5.523751735687256,26.0460147857666,17.876708984375,18.470344841480255,True,True,True,True,ok
95332219,2025-05,5,Normal,0.8412743708429237,3.306956688941966,0.7766907776796045,1.0122940348557343e-157,480,3.422056559687546,16.88838195800781,11.766229629516602,28.65461158752441,21.504069010416668,21.63041327794393,True,True,True,True,ok
95332219,2025-06,6,Extreme,,,,,48,2.6738994575930977,8.331802368164059,20.60653114318848,28.93833351135254,24.614583333333332,24.119831085205078,True,False,True,False,insufficient_hours_lt_72
95332219,2025-06,6,Normal,,,,,48,2.441902351975862,8.798065185546875,20.524057388305664,29.32212257385254,22.870442708333332,22.936489423116047,True,False,True,False,insufficient_hours_lt_72
95332219,2025-07,7,Normal,0.5609785827344645,10.609362519885076,0.8177904741735881,4.576814331838612e-81,216,2.4665926497045976,10.653457641601562,20.826440811157227,31.47989845275879,24.40993923611111,24.60089768303765,True,True,True,True,ok
95332219,2025-08,8,Normal,0.8173739530160634,4.485804782466776,0.7091734985880731,3.919498149784649e-85,312,3.0453450044232504,11.494125366210941,19.70343971252441,31.19756507873535,24.17783453525641,24.091824409289238,True,True,True,True,ok
95332219,2025-09,9,Normal,0.7866648122324554,5.448932187986731,0.8049163416713377,9.36909349175767e-172,480,2.7461596979417537,11.4971923828125,19.4536075592041,30.9507999420166,24.416373697916665,24.11121129989624,True,True,True,True,ok
95332219,2025-10,10,Normal,0.8473849055312964,3.681209167683029,0.911756601863877,0.0,744,4.646852672203436,19.692108154296875,11.92600440979004,31.618112564086918,22.309580813172044,21.983364966607862,True,True,True,True,ok
95332219,2025-11,11,Normal,0.7911467786893878,3.9849813197823387,0.8606113713495861,8.101274660107758e-104,240,4.127611815353314,16.452865600585938,10.939813613891602,27.39267921447754,18.386002604166666,18.202717463175457,True,True,True,True,ok
95332219,2025-12,12,Normal,0.9762716666850545,1.1016726902448095,0.7784463132210501,3.588352376934409e-237,720,4.479498917815672,22.346771717071533,2.2340941429138184,24.58086585998535,14.329123263888889,13.54894444346428,True,True,True,True,ok
95332220,2025-02,2,Extreme,,,,,24,2.354417708611039,7.129974842071535,7.495370388031006,14.62534523010254,9.948567708333334,10.39662480354309,True,False,True,False,insufficient_hours_lt_72
95332220,2025-02,2,Normal,,,,,48,2.4511419539262573,9.467224478721619,1.702752709388733,11.169977188110352,5.305013020833333,6.289538656671842,True,False,True,False,insufficient_hours_lt_72
