Target_Class,Target_Class_CN,Site_Month,Site_ID,YearMonth,Month,n_all_valid_hours,Macro_Mean_SiteMonth_AllValid,Macro_SD_SiteMonth_AllValid,Target_n_hours,Normal_n_hours_for_pair,Target_Macro_SD,Normal_Macro_SD_for_pair,Pass_Hours,Pass_Target_Macro_SD,Pass_Normal_Macro_SD,Pass_Hours_Plus_Macro_SD
Moderate,中度干旱,95332230_2025-09,95332230,2025-09,9,720,28.308441400527954,3.5299534308312905,72,240,2.6039989467951488,3.536203858638008,True,True,True,True
Moderate,中度干旱,95332230_2025-10,95332230,2025-10,10,744,24.3646887271635,6.393198776635443,0,720,,6.414457991221099,False,False,True,False
Moderate,中度干旱,95332230_2025-11,95332230,2025-11,11,720,14.658853269285625,5.268588824213251,0,456,,5.459137135634111,False,False,True,False
Moderate,中度干旱,95332230_2025-12,95332230,2025-12,12,736,12.371386107826686,5.140599355300775,312,96,5.428485146165903,4.597109866823206,True,True,True,True
Moderate,中度干旱,95332231_2025-01,95332231,2025-01,1,288,10.334346470132004,5.055858238648678,168,0,4.5772072325517055,,False,True,False,False
Moderate,中度干旱,95332231_2025-02,95332231,2025-02,2,672,9.626555352083718,4.044440244479049,72,48,2.649787178912676,2.9149934306795777,False,True,True,False
Moderate,中度干旱,95332231_2025-03,95332231,2025-03,3,744,14.315758226379272,6.856692355092776,24,216,4.762257386920822,5.270156847873721,False,True,True,False
Moderate,中度干旱,95332231_2025-04,95332231,2025-04,4,720,19.20419546034601,4.731258527458792,0,552,,4.330414056115732,False,False,True,False
Moderate,中度干旱,95332231_2025-05,95332231,2025-05,5,744,22.303023163990307,3.4759424178419738,120,528,4.098122467120084,3.290345219655673,True,True,True,True
Moderate,中度干旱,95332231_2025-06,95332231,2025-06,6,720,26.289943650033738,3.105454207934954,72,120,3.2394666352369526,2.8234377176820167,True,True,True,True
Moderate,中度干旱,95332231_2025-07,95332231,2025-07,7,744,27.111739161194013,3.1792228465500396,216,408,3.6654028229757247,2.605582191013711,True,True,True,True
Moderate,中度干旱,95332231_2025-08,95332231,2025-08,8,744,27.943089267259005,3.238767128832234,192,240,3.2072382933599597,3.1864987501758932,True,True,True,True
Moderate,中度干旱,95332231_2025-09,95332231,2025-09,9,720,27.273410079214308,3.1421052701684444,120,192,3.2888623397364496,2.9247556921003657,True,True,True,True
Moderate,中度干旱,95332231_2025-10,95332231,2025-10,10,744,23.503203168992073,6.002305082887353,0,504,,5.868947099693328,False,False,True,False
Moderate,中度干旱,95332231_2025-11,95332231,2025-11,11,720,14.637260398599837,4.951327048816964,0,336,,4.801392889612775,False,False,True,False
Moderate,中度干旱,95332231_2025-12,95332231,2025-12,12,736,12.600923418836748,4.593345422017821,264,24,4.401370194370697,4.36936430228443,False,True,True,False
Moderate,中度干旱,95332232_2025-01,95332232,2025-01,1,288,10.250707940508923,5.271859787410602,168,0,5.376812028277384,,False,True,False,False
Moderate,中度干旱,95332232_2025-02,95332232,2025-02,2,672,10.354591441374007,4.561676802073783,264,24,3.776386131514421,1.6620512248490549,False,True,True,False
Moderate,中度干旱,95332232_2025-03,95332232,2025-03,3,744,14.235813995843293,6.421845302614894,48,192,3.7230676896466415,6.525330601990415,False,True,True,False
Moderate,中度干旱,95332232_2025-04,95332232,2025-04,4,720,18.505144894785353,4.718146449661838,144,528,4.338522998962506,4.633159203590452,True,True,True,True
Moderate,中度干旱,95332232_2025-05,95332232,2025-05,5,744,20.989087197088427,3.4129825825066646,120,216,2.861994824051718,3.5147161242569096,True,True,True,True
Moderate,中度干旱,95332232_2025-06,95332232,2025-06,6,720,24.568744201130336,3.0681407857846232,96,360,2.8150685452939186,2.9178025403193466,True,True,True,True
Moderate,中度干旱,95332232_2025-07,95332232,2025-07,7,744,25.159876979807372,3.05386836770822,120,192,3.669026435275319,2.4227783171505535,True,True,True,True
Moderate,中度干旱,95332232_2025-08,95332232,2025-08,8,744,24.810754842655633,3.135690513664353,72,336,3.1592252756171275,3.2421336055457606,True,True,True,True
Moderate,中度干旱,95332232_2025-09,95332232,2025-09,9,720,24.49306360880534,2.8525640218298522,0,264,,2.5986745547490577,False,False,True,False
Moderate,中度干旱,95332232_2025-10,95332232,2025-10,10,744,21.681483768647716,5.116756031253815,0,48,,2.4136868275465,False,False,True,False
Moderate,中度干旱,95332232_2025-11,95332232,2025-11,11,720,14.402828432454003,4.847654344224488,0,432,,5.088052544197064,False,False,True,False
Moderate,中度干旱,95332232_2025-12,95332232,2025-12,12,736,12.703215689762779,4.5238858379768025,24,696,3.376419552131009,4.59022340666953,False,True,True,False
Moderate,中度干旱,95332233_2025-01,95332233,2025-01,1,288,9.435285007788075,5.209776035059558,144,0,5.22153063561674,,False,True,False,False
Moderate,中度干旱,95332233_2025-02,95332233,2025-02,2,672,9.759920072217938,4.553684433389474,288,48,3.9081003970714328,2.011141135887386,False,True,True,False
Moderate,中度干旱,95332233_2025-03,95332233,2025-03,3,744,13.53673961149749,6.339859409685267,48,192,3.705343153288964,6.367632015009399,False,True,True,False
Moderate,中度干旱,95332233_2025-04,95332233,2025-04,4,720,17.729889894856345,4.670718661301079,144,528,4.405779829734327,4.526143620139156,True,True,True,True
Moderate,中度干旱,95332233_2025-05,95332233,2025-05,5,744,20.310313255556167,3.3697773763154673,96,360,2.4099233356111376,3.2897055015824033,True,True,True,True
Moderate,中度干旱,95332233_2025-06,95332233,2025-06,6,720,23.934854782952204,2.939623388409318,96,480,2.7311912925919923,2.7288525394273178,True,True,True,True
Moderate,中度干旱,95332233_2025-07,95332233,2025-07,7,744,24.46684318716808,2.8880168888373583,120,216,3.5591922782410297,2.295415830928935,True,True,True,True
Moderate,中度干旱,95332233_2025-08,95332233,2025-08,8,744,24.199626245806293,3.030875176540057,144,168,3.0742574446881195,3.152271239247586,True,True,True,True
Moderate,中度干旱,95332233_2025-09,95332233,2025-09,9,720,23.82587610880534,2.780779104084774,120,336,2.7132745305975607,2.5639426082251764,True,True,True,True
Moderate,中度干旱,95332233_2025-10,95332233,2025-10,10,744,20.806047993321574,4.949962068080057,0,264,,4.313040477396912,False,False,True,False
Moderate,中度干旱,95332233_2025-11,95332233,2025-11,11,720,13.855408181084528,4.64803378883368,0,576,,4.510765546420814,False,False,True,False
Moderate,中度干旱,95332233_2025-12,95332233,2025-12,12,736,11.893626769923646,4.449216331833253,24,648,3.3802983016018353,4.499425683915486,False,True,True,False
Moderate,中度干旱,95332234_2025-01,95332234,2025-01,1,288,11.086977764265612,5.845958773521996,96,24,5.116113951170769,4.871198535888196,False,True,True,False
Moderate,中度干旱,95332234_2025-02,95332234,2025-02,2,672,10.828979933468093,4.812629514591605,288,48,4.273695078254804,2.489518797319188,False,True,True,False
Moderate,中度干旱,95332234_2025-03,95332234,2025-03,3,744,14.527199768250988,6.397281772125964,48,168,2.8861114054301447,5.828330309402112,False,True,True,False
Moderate,中度干旱,95332234_2025-04,95332234,2025-04,4,720,18.995840423636967,4.644903549241215,240,192,4.721367450037504,4.386645905751053,True,True,True,True
Moderate,中度干旱,95332234_2025-05,95332234,2025-05,5,744,21.289642682639503,3.340684288841704,120,360,2.3701766196521117,3.7664262922613245,True,True,True,True
Moderate,中度干旱,95332234_2025-06,95332234,2025-06,6,720,24.61285228729248,2.752241596379752,24,72,3.698112961420499,2.391672120322374,False,True,True,False
Moderate,中度干旱,95332234_2025-07,95332234,2025-07,7,744,25.42427868484169,2.842473161918371,120,288,3.545763856797391,2.5404882367489607,True,True,True,True
Moderate,中度干旱,95332234_2025-08,95332234,2025-08,8,744,24.91250374496624,2.934707763068127,0,336,,3.0155609706199575,False,False,True,False
Moderate,中度干旱,95332234_2025-09,95332234,2025-09,9,720,24.909412892659507,2.868265614861915,0,600,,2.7813497114254844,False,False,True,False
Moderate,中度干旱,95332234_2025-10,95332234,2025-10,10,744,22.30136466026306,5.1315722731834414,0,384,,4.111321167450738,False,False,True,False
Moderate,中度干旱,95332234_2025-11,95332234,2025-11,11,720,14.610776560174095,5.376686916489648,0,312,,3.987916083332035,False,False,True,False
Moderate,中度干旱,95332234_2025-12,95332234,2025-12,12,736,13.216062269416517,4.850205617185313,0,672,,4.916869148442989,False,False,True,False
Moderate,中度干旱,95332235_2025-01,95332235,2025-01,1,288,12.61833629426029,5.8702070226101375,168,0,6.1919002630675735,,False,True,False,False
Moderate,中度干旱,95332235_2025-02,95332235,2025-02,2,672,11.05356024600388,4.919426776966973,192,48,4.525827162848916,2.6812224205611757,False,True,True,False
Moderate,中度干旱,95332235_2025-03,95332235,2025-03,3,744,14.978983305474763,6.755093782651163,48,96,2.801153738778599,2.7470387950478017,False,True,True,False
Moderate,中度干旱,95332235_2025-04,95332235,2025-04,4,720,20.069768920871947,4.694564299212195,168,240,5.332626235044915,4.585202034731904,True,True,True,True
Moderate,中度干旱,95332235_2025-05,95332235,2025-05,5,744,22.39091903932633,3.35592872372749,0,600,,3.2969700008652647,False,False,True,False
Moderate,中度干旱,95332235_2025-06,95332235,2025-06,6,720,25.75391399860382,2.7992736979624446,72,384,2.986532378162979,2.5173414767880096,True,True,True,True
Moderate,中度干旱,95332235_2025-07,95332235,2025-07,7,744,26.66814358003678,2.8676421907366123,120,240,3.3261825577023827,2.56522269686634,True,True,True,True
Moderate,中度干旱,95332235_2025-08,95332235,2025-08,8,744,26.25002155252682,2.9093323754920988,0,672,,2.876298540032502,False,False,True,False
Moderate,中度干旱,95332235_2025-09,95332235,2025-09,9,720,26.56074469089508,3.0593237781742864,24,576,1.7687484294894844,3.1751796069603313,False,True,True,False
Moderate,中度干旱,95332235_2025-10,95332235,2025-10,10,744,23.777504356958534,5.889574298239874,0,480,,4.287615916327206,False,False,True,False
Moderate,中度干旱,95332235_2025-11,95332235,2025-11,11,720,15.369115334086947,5.373638548152542,0,528,,5.324187779041234,False,False,True,False
Moderate,中度干旱,95332235_2025-12,95332235,2025-12,12,736,14.188506239134332,4.945932419393898,24,528,3.422984685766498,4.986989447619978,False,True,True,False
Moderate,中度干旱,95332236_2025-01,95332236,2025-01,1,288,11.05527338771046,5.777499214301884,120,0,5.684117166541747,,False,True,False,False
Moderate,中度干旱,95332236_2025-02,95332236,2025-02,2,672,10.610389780628058,4.769855661795785,336,48,4.024874747278666,2.632442852874844,False,True,True,False
Moderate,中度干旱,95332236_2025-03,95332236,2025-03,3,744,14.340088287348388,6.424374622462239,48,72,2.9148535145491343,0.7148486395726118,False,True,False,False
Moderate,中度干旱,95332236_2025-04,95332236,2025-04,4,720,18.926173539956412,4.609358201441337,144,192,4.507252831284401,4.353914821140031,True,True,True,True
Moderate,中度干旱,95332236_2025-05,95332236,2025-05,5,744,21.257279611402943,3.2986304473088457,0,648,,3.2585448656751512,False,False,True,False
Moderate,中度干旱,95332236_2025-06,95332236,2025-06,6,720,24.61910228729248,2.6870779383014747,120,432,2.7242856772918214,2.6060450571439704,True,True,True,True
Moderate,中度干旱,95332236_2025-07,95332236,2025-07,7,744,25.421538019693028,2.754628872496043,216,168,3.329330562041108,2.4856596876445773,True,True,True,True
Moderate,中度干旱,95332236_2025-08,95332236,2025-08,8,744,24.97667597698909,2.849631032092937,0,216,,3.102331859894959,False,False,True,False
Moderate,中度干旱,95332236_2025-09,95332236,2025-09,9,720,25.083184048864577,2.8832676547008176,0,648,,2.787676515163536,False,False,True,False
Moderate,中度干旱,95332236_2025-10,95332236,2025-10,10,744,22.389089889423822,5.268857267269947,0,264,,4.077755550776964,False,False,True,False
Moderate,中度干旱,95332236_2025-11,95332236,2025-11,11,720,14.54631801115142,5.2931536520692894,0,624,,5.602535305112664,False,False,True,False
Moderate,中度干旱,95332236_2025-12,95332236,2025-12,12,736,13.100291847210864,4.773957545373716,24,552,3.2871983230170976,4.8602532143872414,False,True,True,False
Moderate,中度干旱,95332237_2025-01,95332237,2025-01,1,288,9.753888549179667,5.307473416754029,192,0,5.465389669209471,,False,True,False,False
Moderate,中度干旱,95332237_2025-02,95332237,2025-02,2,672,9.751325745997573,4.53284501093852,288,48,3.8608863973444474,2.3222460323400718,False,True,True,False
Moderate,中度干旱,95332237_2025-03,95332237,2025-03,3,744,13.506807447120707,6.306657154513544,48,192,3.7542514680326797,6.280452881480762,False,True,True,False
Moderate,中度干旱,95332237_2025-04,95332237,2025-04,4,720,17.96461754441261,4.527059467313343,288,216,4.5494120690596676,4.669525949645767,True,True,True,True
Moderate,中度干旱,95332237_2025-05,95332237,2025-05,5,744,20.39870266247821,3.267602334487927,96,456,2.6352986781614067,3.4792942818709456,True,True,True,True
Moderate,中度干旱,95332237_2025-06,95332237,2025-06,6,720,23.71920265621609,2.782133175839726,24,384,3.2950112150112094,2.6463198811601494,False,True,True,False
Moderate,中度干旱,95332237_2025-07,95332237,2025-07,7,744,24.392301554320962,2.7784990782598116,120,336,3.289011463364827,2.3763836135642897,True,True,True,True
Moderate,中度干旱,95332237_2025-08,95332237,2025-08,8,744,24.06567967322565,2.967565412879706,0,384,,3.123434419088637,False,False,True,False
Moderate,中度干旱,95332237_2025-09,95332237,2025-09,9,720,23.807457054985893,2.7419073518928183,0,408,,2.583608973060035,False,False,True,False
Moderate,中度干旱,95332237_2025-10,95332237,2025-10,10,744,21.142906927293346,5.022340942505188,0,144,,4.983771008423538,False,False,True,False
Moderate,中度干旱,95332237_2025-11,95332237,2025-11,11,720,13.912569638093313,4.880573711773576,0,312,,4.357244860141021,False,False,True,False
Moderate,中度干旱,95332237_2025-12,95332237,2025-12,12,736,12.43266276108182,4.402032863314553,24,696,2.9927132608041958,4.474565508209583,False,True,True,False
Moderate,中度干旱,95332238_2025-01,95332238,2025-01,1,288,9.713761314232316,5.168176334553801,144,0,5.2639732797634,,False,True,False,False
Moderate,中度干旱,95332238_2025-02,95332238,2025-02,2,672,10.307562399167745,4.456092367878927,312,48,3.709339793142197,2.04417778603406,False,True,True,False
Moderate,中度干旱,95332238_2025-03,95332238,2025-03,3,744,13.946423347278309,6.213349850679258,48,216,3.8397901753061627,6.192068927681128,False,True,True,False
Moderate,中度干旱,95332238_2025-04,95332238,2025-04,4,720,18.02510474456681,4.691729303015145,264,264,4.85152254042563,5.095659569961695,True,True,True,True
Moderate,中度干旱,95332238_2025-05,95332238,2025-05,5,744,20.474018732706707,3.401313163407716,96,624,2.6736644413721584,3.420857045018641,True,True,True,True
Moderate,中度干旱,95332238_2025-06,95332238,2025-06,6,720,23.980278502570258,3.0234101678050824,24,480,3.8363221677818493,2.8333651583038826,False,True,True,False
Moderate,中度干旱,95332238_2025-07,95332238,2025-07,7,744,24.59483060785519,3.008597229778093,144,192,3.6984129459788697,2.4052665883958597,True,True,True,True
Moderate,中度干旱,95332238_2025-08,95332238,2025-08,8,744,24.144447836824643,3.1182655365777245,48,360,3.242706588022249,3.1950355732369897,False,True,True,False
Moderate,中度干旱,95332238_2025-09,95332238,2025-09,9,720,23.85729429456923,2.8133445205253627,0,312,,2.719939154935973,False,False,True,False
Moderate,中度干旱,95332238_2025-10,95332238,2025-10,10,744,21.268492339759746,4.888112201883616,0,264,,4.04305771855208,False,False,True,False
Moderate,中度干旱,95332238_2025-11,95332238,2025-11,11,720,14.251227956347995,4.804998545844618,0,624,,4.9073692118724095,False,False,True,False
Moderate,中度干旱,95332238_2025-12,95332238,2025-12,12,736,12.359946003426677,4.369706445509419,0,696,,4.432630324597253,False,False,True,False
Moderate,中度干旱,95332239_2025-01,95332239,2025-01,1,288,10.425661818434795,5.278556462756205,120,0,4.751564968797906,,False,True,False,False
Moderate,中度干旱,95332239_2025-02,95332239,2025-02,2,672,10.017244294973178,4.53643635936104,240,48,3.995264625427729,2.0253178278504564,False,True,True,False
