Site_ID,Station_Lon,Station_Lat,Matched_Grid_Lon,Matched_Grid_Lat,Distance_to_Grid_km,Date,Nearest_SPI,Bilinear_SPI,Mean3x3_SPI,Diff_Bilinear_vs_Nearest,Diff_Mean3x3_vs_Nearest,AbsDiff_Bilinear_vs_Nearest,AbsDiff_Mean3x3_vs_Nearest
95332231.0,117.7169739,27.06687783,117.72500610351562,27.074996948242188,1.2031,2025-02-16,-0.8307248950004578,-0.8375172497267491,-0.816445787747701,-0.006792354726291361,0.014279107252756718,0.006792354726291361,0.014279107252756718
95332231.0,117.7169739,27.06687783,117.72500610351562,27.074996948242188,1.2031,2025-02-17,-0.7423548102378845,-0.7490551047576262,-0.7195050981309679,-0.006700294519741634,0.022849712106916664,0.006700294519741634,0.022849712106916664
95332231.0,117.7169739,27.06687783,117.72500610351562,27.074996948242188,1.2031,2025-02-18,-0.989698588848114,-0.968870601981447,-0.8978697061538696,0.02082798686666698,0.09182888269424438,0.02082798686666698,0.09182888269424438
95332231.0,117.7169739,27.06687783,117.72500610351562,27.074996948242188,1.2031,2025-02-19,-1.1140382289886475,-1.0784172734726019,-0.9761454661687216,0.035620955516045605,0.1378927628199259,0.035620955516045605,0.1378927628199259
95332231.0,117.7169739,27.06687783,117.72500610351562,27.074996948242188,1.2031,2025-02-20,-0.8747432827949524,-0.8486172659426148,-0.7622140381071303,0.02612601685233762,0.1125292446878221,0.02612601685233762,0.1125292446878221
95332231.0,117.7169739,27.06687783,117.72500610351562,27.074996948242188,1.2031,2025-02-21,-0.8904327750205994,-0.8601069905920149,-0.7910477452807956,0.030325784428584468,0.09938502973980379,0.030325784428584468,0.09938502973980379
95332231.0,117.7169739,27.06687783,117.72500610351562,27.074996948242188,1.2031,2025-02-22,-0.5478241443634033,-0.5282205267708913,-0.46154030826356673,0.019603617592512057,0.08628383609983659,0.019603617592512057,0.08628383609983659
95332231.0,117.7169739,27.06687783,117.72500610351562,27.074996948242188,1.2031,2025-02-23,-0.7293977737426758,-0.7092263750650367,-0.6352683438195122,0.020171398677639063,0.09412942992316353,0.020171398677639063,0.09412942992316353
95332231.0,117.7169739,27.06687783,117.72500610351562,27.074996948242188,1.2031,2025-02-24,-0.8582256436347961,-0.8574040670190284,-0.8227038714620802,0.0008215766157677606,0.035521772172715904,0.0008215766157677606,0.035521772172715904
95332231.0,117.7169739,27.06687783,117.72500610351562,27.074996948242188,1.2031,2025-02-25,-1.0451260805130005,-1.0473230083776448,-1.0260538591278925,-0.0021969278646443158,0.019072221385108,0.0021969278646443158,0.019072221385108
95332231.0,117.7169739,27.06687783,117.72500610351562,27.074996948242188,1.2031,2025-02-26,-0.9172237515449524,-0.9218895081215741,-0.9136745797263252,-0.004665756576621716,0.003549171818627239,0.004665756576621716,0.003549171818627239
95332231.0,117.7169739,27.06687783,117.72500610351562,27.074996948242188,1.2031,2025-02-27,-0.9248653650283813,-0.929945152419698,-0.926568607489268,-0.005079787391316648,-0.0017032424608866004,0.005079787391316648,0.0017032424608866004
95332231.0,117.7169739,27.06687783,117.72500610351562,27.074996948242188,1.2031,2025-02-28,-0.9827014207839966,-0.9871583814191612,-0.9715800616476271,-0.004456960635164653,0.011121359136369469,0.004456960635164653,0.011121359136369469
95332231.0,117.7169739,27.06687783,117.72500610351562,27.074996948242188,1.2031,2025-03-01,-1.0649186372756958,-1.0686169182808345,-1.025971511999766,-0.0036982810051386927,0.038947125275929695,0.0036982810051386927,0.038947125275929695
95332231.0,117.7169739,27.06687783,117.72500610351562,27.074996948242188,1.2031,2025-03-02,-0.9859617948532104,-0.9978002873290204,-0.9621681306097243,-0.011838492475809925,0.023793664243486168,0.011838492475809925,0.023793664243486168
